Persons,0,,All Causes,,,,19675.4,1042.7,11511.7,23447.0,12066.6,1188.9,5220.2,2464.7,2907.3,113.1,246.7,51230.8,85.0,4205.8,3259.2,83.3,6476.6,285.4,4218.6,1232.6,1036.6,61483.2,80.0,3160.0,12028.8,8455.5,5618.8,16793.3,8767.3,134.3,4462.0,13169.2,4047.8,365518.2,12199.8,408.7,3202.7,1069.3,17807.9,1563.9,3531.6,216.1,3428.9,9165.1,69874.6,1665.2,523.9,2863.1,4313.3,25259.5,2082.6,617.9,2911.7,480.9,48465.7,306.7,1585.2,17408.0,921.8,1129.1,1644.8,25519.4,14307.7,3336.5,5042.3,8668.3,1447.2,347.8,5878.3,2291.6,4131.2,70.5,539230.9,78297.1,21243.8,10402.7,1046.4,1524.8,16579.4,893.0,33622.0,1670.7,6616.1,26497.4,539.6,1877.1,3012.1,894.2,957.7,1819.4,2467.1,1475.6,1207.7,129.3,11275.6,10446.1,7436.4,69.1,12941.5,112.1,2148.2,398.0,29654.0,994.6,210.4,11003.4,21400.7,23076.8,920.4,10284.6,4474.7,1044.4,1697.9,13962.2,155953.1,1337.5,654.5,85231.3,1010.8,3596.8,1834.9,7459.6,32764.1,13055.4,3095.9,332.4,10756.1,1500.8,8281.8,73070.6,5828.0,5643.0,6852.5,3663.5,7481.6,896.9,1811.2,638.1,185.1,10774.6,32698.8,8884.8,11841.4,6132.3,21388.9,152.0,965.8,2614.4,2038.9,8290.2,3109.5,21334.8,688.0,491.1,4838.7,542.6,2824.5,20701.8,2407.8,25597.7,21727.4,1380.1,17856.3,28310.8,91553.4,1042.4,9723.2,8262.0,25499.7,11313.2,10771.6,9506.9,,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,1,2,2,2,2,2,1,3,3,2,2,2,2,1,2,2,2,1,2,1,2,2,1,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,2,1,2,1,2,1,1,2,1,2,2,2,2,1,1,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,1,2,2,2,1,2,2,2,1,1,1,1,2,2,2,1,2,1,1,1,2,2,2,2,1,2,2,1,2,1,1,2,2,2,1,2,2,1,2,2,2,2,1,2,1,2,1,1,2,1,2,2,2,2,,,,,,,
Persons,1,I.,"Communicable, maternal, perinatal and nutritional conditions",,,,10088.7,91.0,2444.9,16365.2,1565.4,102.3,257.5,77.9,583.3,28.9,30.4,19208.2,11.2,235.5,166.4,19.9,3990.3,85.6,1455.0,58.0,594.8,8981.3,7.7,161.9,7747.2,5482.6,2317.7,10753.0,467.0,39.8,3331.1,9939.9,335.6,38924.4,2234.8,234.8,2130.3,114.6,11468.3,54.0,311.4,8.1,183.1,1609.8,49574.5,86.2,309.9,690.6,990.5,4834.8,348.3,383.6,1622.9,25.4,30217.7,56.7,42.8,852.7,542.7,708.3,163.0,1091.2,8203.5,152.0,1884.7,5725.2,1003.3,86.4,2846.0,657.6,140.6,2.8,200140.1,23988.4,3372.9,3155.1,50.8,109.1,676.9,194.7,2702.9,356.2,808.8,17469.1,83.4,400.9,1550.4,49.3,107.9,1255.9,1556.9,218.8,66.8,5.6,6367.8,7275.1,1443.9,12.8,8855.7,4.8,1363.4,40.5,4280.7,180.6,10.1,2767.0,14786.7,8303.1,482.4,3941.7,219.6,52.6,383.7,10008.0,107885.0,63.5,130.5,41086.0,212.6,1830.1,401.3,1755.8,9946.2,651.2,216.9,31.8,715.8,126.5,570.6,7116.6,3211.3,872.4,4146.0,143.3,5229.4,94.9,106.2,26.0,66.3,7739.6,18179.7,5921.5,596.4,870.9,12124.5,31.8,643.6,110.2,75.3,954.4,1329.5,3874.6,30.6,270.3,3149.3,67.5,421.2,2721.2,530.4,16310.9,2196.2,175.6,1013.1,17461.4,5394.5,95.3,2402.9,1272.7,5552.4,5909.9,7553.3,6424.8,,4,3,4,4,3,3,1,1,3,3,3,4,3,1,1,1,4,4,4,4,4,1,3,3,4,4,4,4,1,4,4,4,1,2,1,4,4,1,4,1,1,1,1,4,4,1,4,3,3,3,3,4,4,1,4,3,1,1,4,4,3,1,4,3,3,4,4,3,3,4,1,1,2,4,3,3,1,1,1,3,1,3,1,4,1,1,4,1,4,4,4,4,1,1,4,4,3,3,4,1,4,1,1,4,3,3,4,4,4,4,1,1,3,4,4,1,3,4,1,4,3,3,1,4,3,3,1,1,1,1,4,3,4,1,4,1,1,1,4,4,3,4,1,3,4,1,4,1,1,4,3,3,1,4,4,1,4,3,3,4,1,4,1,4,1,1,3,1,4,4,4,4,,,,,,,
Persons,2,,A.,Infectious and parasitic diseases,,,3544.5,14.8,794.2,8456.6,494.1,33.5,76.5,31.4,152.4,18.1,9.3,7136.2,3.9,107.4,59.0,8.2,1966.3,32.8,493.9,17.4,409.4,3276.7,2.9,43.3,3823.8,2366.8,1124.0,6029.6,183.0,16.9,2105.6,5312.5,107.6,14661.7,616.9,102.9,1270.4,41.7,6133.8,16.3,96.7,3.3,52.8,467.2,25536.8,26.0,171.0,210.9,355.1,1335.9,132.9,227.4,704.5,10.2,13806.3,23.9,16.8,343.4,337.5,357.4,40.0,449.8,4065.5,36.4,595.2,3061.6,534.2,33.9,1274.7,277.4,37.0,0.8,82681.3,11261.7,976.2,618.2,16.3,48.4,307.3,104.7,704.9,63.2,251.4,9454.9,20.3,99.2,667.6,17.4,30.7,884.5,829.9,57.7,26.8,2.6,3179.5,4670.5,785.3,3.8,4002.8,1.3,652.1,17.6,1400.9,57.5,1.9,801.9,9944.9,4012.1,310.1,1734.9,69.6,16.6,112.7,4787.1,57485.5,23.1,38.6,13558.1,100.9,826.4,126.1,531.9,4042.9,132.7,95.6,10.9,323.4,43.3,156.1,4531.2,1592.7,210.6,1945.9,37.7,2785.8,17.1,22.0,5.8,26.7,3791.8,14614.8,3102.9,231.2,310.6,5229.2,11.9,468.0,53.3,29.2,265.2,337.6,2170.0,6.7,113.3,1672.7,26.3,87.0,810.4,135.6,9871.7,1485.8,40.9,246.6,10489.0,2463.5,36.0,658.8,444.5,2950.1,1365.2,4814.9,3709.3,,4,3,4,4,3,3,1,1,3,3,3,4,3,1,1,1,4,4,4,4,4,1,3,3,4,4,4,4,1,4,4,4,1,2,1,4,4,1,4,1,1,1,1,4,4,1,4,3,3,3,3,4,4,1,4,3,1,1,4,4,3,1,4,3,3,4,4,3,3,4,1,1,2,4,3,3,1,1,1,3,1,3,1,4,1,1,4,1,4,4,4,4,1,1,4,4,3,3,4,1,4,1,1,4,3,3,4,4,4,4,1,1,3,4,4,1,3,4,1,4,3,3,1,4,3,3,1,1,1,1,4,3,4,1,4,1,1,1,4,4,3,4,1,3,4,1,4,1,1,4,3,3,1,4,4,1,4,3,3,4,1,4,1,4,1,1,3,1,4,4,4,4,,,,,,,
Persons,3,,,1.,Tuberculosis,,697.5,0.9,258.4,588.2,29.0,8.3,2.4,1.8,24.2,0.1,0.9,2632.9,0.1,28.2,2.6,0.6,56.3,5.7,94.6,7.1,17.2,314.4,0.7,7.9,91.1,87.9,371.6,338.6,4.2,3.9,113.3,156.3,13.0,2093.7,59.7,2.6,99.9,2.6,244.7,2.6,3.6,0.1,2.5,108.4,1825.5,1.2,28.6,22.3,18.5,57.8,3.7,0.6,31.4,1.6,876.0,0.8,1.3,15.7,29.7,47.6,12.4,12.2,93.0,2.7,16.6,158.1,29.2,5.0,138.9,16.7,5.5,0.1,11497.6,2720.9,121.7,64.7,1.1,0.9,11.4,0.4,81.1,2.9,102.7,557.4,3.1,31.6,39.3,3.3,4.6,15.9,110.6,19.3,10.5,0.1,552.7,93.3,69.4,0.4,99.4,0.1,171.5,0.7,110.2,13.3,0.1,191.6,673.7,1066.3,19.3,270.4,2.3,0.5,11.1,225.7,1310.2,0.7,2.3,2544.0,13.1,190.9,9.4,78.2,1381.4,29.0,8.2,1.6,109.4,24.0,70.8,1061.1,68.4,39.5,163.8,6.3,446.8,3.8,2.1,1.0,4.2,303.4,1042.7,131.8,15.8,19.6,359.5,0.6,31.5,1.2,1.2,32.5,31.2,328.7,1.1,46.5,30.7,1.6,17.0,66.1,22.4,361.2,312.9,0.8,17.0,391.7,30.6,2.3,49.5,28.4,716.9,177.3,265.6,197.1,,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,1,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,2,1,2,1,2,1,1,2,1,2,2,2,2,1,1,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,1,2,2,2,1,2,2,2,1,1,1,1,2,2,2,1,2,1,1,1,2,2,2,2,1,2,2,1,2,1,1,2,2,2,1,2,2,1,2,2,2,2,1,2,1,2,1,1,2,1,2,2,2,2,,,,,,,
Persons,4,,,2.,STDs excluding HIV,,51.7,1.9,35.6,268.3,19.4,1.9,5.6,2.5,7.6,0.2,0.7,253.4,0.2,5.5,3.0,0.2,29.1,1.1,33.2,1.6,3.9,102.5,0.1,3.0,39.0,65.3,20.6,100.2,11.8,0.4,30.9,161.3,5.6,856.7,22.3,5.7,10.3,2.5,58.3,1.5,6.6,0.2,4.3,22.5,454.8,1.3,1.2,5.8,12.0,33.8,4.3,3.5,18.6,0.7,369.5,1.8,1.4,16.7,3.5,6.4,2.5,21.1,39.2,3.0,18.5,58.9,8.7,0.8,74.2,11.8,4.2,0.1,1433.8,344.4,33.5,15.4,1.5,2.2,16.1,2.6,33.4,3.7,7.8,168.9,1.5,2.9,12.3,1.2,1.8,7.7,11.0,2.8,2.0,0.2,108.1,49.8,22.1,0.2,143.9,0.1,10.8,0.7,55.9,2.6,0.3,91.3,165.6,120.3,2.1,63.2,4.2,1.1,8.4,117.9,1048.6,1.3,2.3,284.6,2.1,17.0,13.9,35.4,91.7,16.3,3.0,1.4,15.4,2.2,9.0,84.3,43.0,11.4,15.0,3.7,29.2,1.5,2.3,0.7,1.7,59.2,120.6,79.1,11.8,12.4,196.5,0.3,3.2,2.4,2.1,14.3,25.0,45.1,0.9,2.2,37.3,0.8,6.2,35.5,4.3,268.9,29.0,6.0,17.4,250.8,94.3,1.1,18.1,13.5,79.8,60.0,115.4,37.8,,4,3,4,4,3,3,1,1,3,3,3,4,3,1,1,1,4,4,4,4,4,1,3,3,4,4,4,4,1,4,4,4,1,2,1,4,4,1,4,1,1,1,1,4,4,1,4,3,3,3,3,4,4,1,4,3,1,1,4,4,3,1,4,3,3,4,4,3,3,4,1,1,2,4,3,3,1,1,1,3,1,3,1,4,1,1,4,1,4,4,4,4,1,1,4,4,3,3,4,1,4,1,1,4,3,3,4,4,4,4,1,1,3,4,4,1,3,4,1,4,3,3,1,4,3,3,1,1,1,1,4,3,4,1,4,1,1,1,4,4,3,4,1,3,4,1,4,1,1,4,3,3,1,4,4,1,4,3,3,4,1,4,1,4,1,1,3,1,4,4,4,4,,,,,,,
Persons,5,,,,a.,Syphilis,38.6,0.6,19.0,257.6,5.7,0.6,0.5,0.2,2.9,0.0,0.1,219.8,0.0,0.2,0.1,0.0,24.0,0.9,27.7,0.2,2.7,11.3,0.0,0.4,30.7,59.2,11.2,87.2,0.6,0.2,27.7,154.9,0.4,136.3,2.2,5.3,8.0,0.2,47.0,0.1,0.2,0.0,0.2,7.7,418.9,0.1,0.7,0.8,5.6,7.5,1.3,3.1,15.3,0.0,323.8,1.0,0.1,0.6,2.6,5.5,0.8,1.1,25.6,0.3,11.4,52.4,7.8,0.3,65.7,7.8,0.2,0.0,1161.5,194.2,4.7,4.6,0.1,0.1,0.9,1.1,2.6,1.0,0.6,146.9,0.0,0.3,8.1,0.0,0.1,6.4,8.8,0.6,0.0,0.0,96.6,41.7,4.1,0.0,135.9,0.0,8.9,0.0,1.7,1.2,0.0,76.8,150.3,83.5,0.9,57.5,0.2,0.1,5.8,110.4,959.4,0.0,0.7,245.4,0.5,11.5,10.4,21.7,41.3,1.6,0.2,0.1,0.9,0.0,0.7,3.4,37.7,1.0,8.3,0.2,24.9,0.2,0.1,0.0,1.3,54.1,91.7,73.0,0.7,1.2,175.7,0.0,2.5,0.1,0.1,6.8,20.9,8.6,0.0,1.6,33.6,0.0,2.4,9.2,1.4,249.0,2.2,0.3,0.3,225.5,4.7,0.1,4.1,0.7,32.1,50.4,107.8,30.5,,4,3,4,4,3,3,1,1,3,3,3,4,3,1,1,1,4,4,4,4,4,1,3,3,4,4,4,4,1,4,4,4,1,2,1,4,4,1,4,1,1,1,1,4,4,1,4,3,3,3,3,4,4,1,4,3,1,1,4,4,3,1,4,3,3,4,4,3,3,4,1,1,2,4,3,3,1,1,1,3,1,3,1,4,1,1,4,1,4,4,4,4,1,1,4,4,3,3,4,1,4,1,1,4,3,3,4,4,4,4,1,1,3,4,4,1,3,4,1,4,3,3,1,4,3,3,1,1,1,1,4,3,4,1,4,1,1,1,4,4,3,4,1,3,4,1,4,1,1,4,3,3,1,4,4,1,4,3,3,4,1,4,1,4,1,1,3,1,4,4,4,4,,,,,,,
Persons,6,,,,b.,Chlamydia,4.7,0.6,6.7,4.2,5.6,0.7,2.2,0.9,2.3,0.1,0.3,10.9,0.1,2.0,1.1,0.1,2.1,0.1,3.0,0.7,0.5,51.9,0.1,1.2,3.3,2.3,6.1,5.0,4.0,0.1,1.1,2.5,2.1,455.1,12.9,0.2,0.9,1.4,4.3,0.7,2.7,0.1,1.8,8.4,13.7,0.5,0.2,2.8,4.0,11.6,1.9,0.2,1.3,0.3,18.3,0.4,0.5,6.1,0.3,0.4,0.8,7.7,5.4,1.1,4.1,2.5,0.4,0.2,3.5,2.4,1.7,0.0,85.4,94.1,12.5,4.7,0.5,0.9,5.6,0.7,11.1,1.1,3.6,8.9,0.6,1.3,2.7,0.4,0.7,0.5,0.9,0.9,0.7,0.1,4.5,3.1,11.6,0.1,3.1,0.0,0.8,0.4,33.1,0.7,0.1,5.4,5.4,21.6,0.5,1.8,1.6,0.4,1.7,2.9,35.8,0.5,0.8,12.7,1.0,3.2,2.0,8.2,34.5,7.1,1.0,0.5,5.5,0.8,4.0,31.1,2.2,4.5,2.7,1.7,1.5,0.5,1.0,0.3,0.2,2.0,11.9,2.3,4.3,7.0,7.9,0.1,0.3,0.9,0.8,3.3,2.0,22.1,0.4,0.4,1.5,0.4,1.6,10.8,1.4,7.5,10.1,2.7,6.4,9.6,34.0,0.4,7.0,8.2,33.6,3.9,2.9,3.1,,4,3,4,4,3,3,1,1,3,3,3,4,3,1,1,1,4,4,4,4,4,1,3,3,4,4,4,4,1,4,4,4,1,2,1,4,4,1,4,1,1,1,1,4,4,1,4,3,3,3,3,4,4,1,4,3,1,1,4,4,3,1,4,3,3,4,4,3,3,4,1,1,2,4,3,3,1,1,1,3,1,3,1,4,1,1,4,1,4,4,4,4,1,1,4,4,3,3,4,1,4,1,1,4,3,3,4,4,4,4,1,1,3,4,4,1,3,4,1,4,3,3,1,4,3,3,1,1,1,1,4,3,4,1,4,1,1,1,4,4,3,4,1,3,4,1,4,1,1,4,3,3,1,4,4,1,4,3,3,4,1,4,1,4,1,1,3,1,4,4,4,4,,,,,,,
Persons,7,,,,c.,Gonorrhoea,2.8,0.3,4.0,2.7,3.2,0.3,1.3,0.5,0.9,0.0,0.2,8.8,0.0,0.9,0.7,0.0,1.3,0.0,0.9,0.3,0.3,14.1,0.0,0.6,2.2,1.6,1.1,3.2,2.2,0.1,0.7,1.6,1.2,88.8,3.2,0.1,0.6,0.3,2.9,0.3,0.9,0.1,0.9,1.8,9.0,0.3,0.1,0.8,1.1,6.7,0.5,0.1,0.9,0.1,13.2,0.1,0.3,3.9,0.2,0.2,0.4,4.8,3.6,0.7,1.1,1.6,0.2,0.1,1.3,0.6,0.8,0.0,70.0,17.9,7.2,2.7,0.3,0.6,3.6,0.2,6.6,0.6,1.5,6.5,0.4,0.5,0.5,0.2,0.4,0.3,0.6,0.6,0.3,0.0,3.3,2.4,2.1,0.0,2.0,0.0,0.5,0.1,8.1,0.3,0.1,3.3,3.9,4.7,0.3,1.4,1.0,0.3,0.4,1.9,22.9,0.3,0.4,10.1,0.3,0.7,0.5,2.4,5.9,3.2,0.7,0.3,3.2,0.4,1.8,14.3,1.6,2.8,1.7,0.8,1.0,0.3,0.5,0.2,0.1,1.4,8.0,1.7,2.8,1.3,5.8,0.0,0.2,0.6,0.5,1.9,0.8,4.5,0.2,0.1,0.9,0.1,1.0,6.7,0.6,5.5,4.7,1.6,3.8,6.9,19.3,0.2,2.9,2.0,5.6,2.2,2.1,2.0,,4,3,4,4,3,3,1,1,3,3,3,4,3,1,1,1,4,4,4,4,4,1,3,3,4,4,4,4,1,4,4,4,1,2,1,4,4,1,4,1,1,1,1,4,4,1,4,3,3,3,3,4,4,1,4,3,1,1,4,4,3,1,4,3,3,4,4,3,3,4,1,1,2,4,3,3,1,1,1,3,1,3,1,4,1,1,4,1,4,4,4,4,1,1,4,4,3,3,4,1,4,1,1,4,3,3,4,4,4,4,1,1,3,4,4,1,3,4,1,4,3,3,1,4,3,3,1,1,1,1,4,3,4,1,4,1,1,1,4,4,3,4,1,3,4,1,4,1,1,4,3,3,1,4,4,1,4,3,3,4,1,4,1,4,1,1,3,1,4,4,4,4,,,,,,,
Persons,8,,,,d.,Trichomoniasis,0.5,0.1,0.9,0.9,1.0,0.1,0.5,0.2,0.3,0.0,0.0,3.7,0.0,0.3,0.2,0.0,0.4,0.0,0.3,0.1,0.1,5.5,0.0,0.2,0.7,0.5,0.3,1.0,0.7,0.0,0.2,0.5,0.4,25.7,1.3,0.0,0.2,0.1,0.9,0.1,0.3,0.0,0.3,0.4,3.0,0.1,0.0,0.3,0.4,1.7,0.2,0.0,0.3,0.0,4.3,0.0,0.1,1.2,0.1,0.1,0.1,1.6,1.2,0.2,0.4,0.5,0.1,0.0,0.3,0.2,0.3,0.0,26.7,4.6,1.8,0.7,0.1,0.2,1.1,0.1,2.4,0.1,0.5,2.0,0.1,0.2,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.0,1.0,0.7,0.6,0.0,0.6,0.0,0.2,0.0,3.5,0.1,0.0,0.7,1.1,1.1,0.1,0.6,0.3,0.1,0.2,0.7,6.7,0.1,0.1,4.1,0.1,0.1,0.2,0.7,1.8,1.1,0.2,0.0,1.1,0.1,0.6,4.1,0.6,0.5,0.6,0.3,0.3,0.1,0.2,0.1,0.0,0.4,2.7,0.5,0.9,0.4,1.7,0.0,0.1,0.2,0.2,0.5,0.3,1.1,0.1,0.0,0.3,0.0,0.2,1.6,0.2,1.6,1.3,0.2,1.3,2.1,6.6,0.1,1.0,0.8,1.8,0.5,0.7,0.7,,4,3,4,4,3,3,1,1,3,3,3,4,3,1,1,1,4,4,4,4,4,1,3,3,4,4,4,4,1,4,4,4,1,2,1,4,4,1,4,1,1,1,1,4,4,1,4,3,3,3,3,4,4,1,4,3,1,1,4,4,3,1,4,3,3,4,4,3,3,4,1,1,2,4,3,3,1,1,1,3,1,3,1,4,1,1,4,1,4,4,4,4,1,1,4,4,3,3,4,1,4,1,1,4,3,3,4,4,4,4,1,1,3,4,4,1,3,4,1,4,3,3,1,4,3,3,1,1,1,1,4,3,4,1,4,1,1,1,4,4,3,4,1,3,4,1,4,1,1,4,3,3,1,4,4,1,4,3,3,4,1,4,1,4,1,1,3,1,4,4,4,4,,,,,,,
Persons,9,,,,e.,Other STDs,5.1,0.3,5.0,2.9,3.8,0.3,1.1,0.7,1.1,0.1,0.2,10.2,0.0,2.0,0.8,0.0,1.3,0.1,1.3,0.3,0.2,19.7,0.0,0.6,2.1,1.7,1.9,3.8,4.2,0.1,1.1,1.7,1.5,150.9,2.7,0.1,0.6,0.3,3.3,0.4,2.6,0.1,1.1,4.0,10.2,0.3,0.1,1.2,1.0,6.3,0.5,0.1,0.7,0.3,9.8,0.2,0.4,4.8,0.2,0.3,0.4,6.0,3.5,0.8,1.4,1.9,0.3,0.2,3.5,0.8,1.3,0.0,90.2,33.6,7.2,2.7,0.4,0.5,4.9,0.4,10.8,0.8,1.7,4.5,0.4,0.7,0.9,0.5,0.4,0.3,0.6,0.6,0.9,0.1,2.6,1.9,3.7,0.1,2.3,0.0,0.5,0.1,9.5,0.4,0.1,5.0,4.8,9.4,0.2,1.9,1.2,0.2,0.4,2.0,23.8,0.3,0.3,12.3,0.3,1.5,0.8,2.4,8.2,3.3,0.9,0.4,4.6,0.8,1.9,31.4,0.9,2.6,1.6,0.8,1.5,0.4,0.5,0.2,0.1,1.3,6.2,1.6,3.1,2.5,5.3,0.1,0.2,0.7,0.5,1.8,1.1,8.7,0.2,0.1,1.0,0.2,1.0,7.3,0.8,5.3,10.7,1.3,5.6,6.6,29.6,0.3,3.1,1.7,6.7,3.0,1.9,1.6,,4,3,4,4,3,3,1,1,3,3,3,4,3,1,1,1,4,4,4,4,4,1,3,3,4,4,4,4,1,4,4,4,1,2,1,4,4,1,4,1,1,1,1,4,4,1,4,3,3,3,3,4,4,1,4,3,1,1,4,4,3,1,4,3,3,4,4,3,3,4,1,1,2,4,3,3,1,1,1,3,1,3,1,4,1,1,4,1,4,4,4,4,1,1,4,4,3,3,4,1,4,1,1,4,3,3,4,4,4,4,1,1,3,4,4,1,3,4,1,4,3,3,1,4,3,3,1,1,1,1,4,3,4,1,4,1,1,1,4,4,3,4,1,3,4,1,4,1,1,4,3,3,1,4,4,1,4,3,3,4,1,4,1,4,1,1,3,1,4,4,4,4,,,,,,,
Persons,10,,,3.,HIV/AIDS,,17.2,0.2,79.1,849.4,193.4,10.1,4.8,3.4,33.4,16.1,0.5,24.4,2.0,52.7,3.0,4.2,187.1,3.4,75.8,0.2,324.6,829.3,0.2,14.9,285.0,309.2,149.1,1888.9,21.1,1.7,662.4,800.1,24.5,2135.8,167.7,3.4,324.6,7.9,1839.9,0.5,27.1,0.2,0.6,7.0,1869.7,1.6,44.5,87.1,141.8,19.4,56.5,79.9,126.6,4.2,3353.6,2.6,0.4,30.4,128.4,28.3,8.7,26.2,618.3,10.2,198.8,307.9,137.1,6.1,416.2,96.6,1.0,0.1,8041.3,1685.7,254.3,0.0,1.4,2.0,48.0,70.2,2.8,0.1,19.3,3707.6,0.2,6.0,29.5,5.7,8.1,734.1,112.1,0.2,1.6,0.2,364.1,2595.9,245.5,0.1,304.1,0.1,46.6,4.9,265.0,1.9,0.0,72.5,4785.0,628.3,223.5,232.8,4.5,0.5,11.6,211.1,13000.9,0.8,10.0,208.4,28.6,65.2,17.0,98.2,9.8,11.1,36.7,0.3,7.3,4.7,16.7,2946.7,408.0,0.5,125.7,3.9,191.5,0.3,0.2,0.1,.,154.3,11838.6,814.3,55.2,10.2,350.5,5.6,361.3,1.3,3.1,0.3,28.4,1142.7,0.2,.,394.0,11.6,3.2,4.0,1.2,3841.6,984.7,0.5,21.3,4710.8,441.5,10.7,123.8,113.2,651.4,52.9,2219.6,2436.1,,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,1,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,2,1,2,1,2,1,1,2,1,2,2,2,2,1,1,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,1,2,2,2,1,2,2,2,1,1,1,1,2,2,2,1,2,1,1,1,2,2,2,2,1,2,2,1,2,1,1,4,3,3,1,2,2,1,2,2,2,2,1,2,1,2,1,1,2,1,2,2,2,2,,,,,,,
Persons,11,,,4.,Diarrhoeal diseases,,1434.6,2.5,171.6,3005.9,65.4,5.2,21.0,7.7,53.4,0.6,2.0,1174.1,0.5,8.8,14.8,1.0,383.8,8.0,123.4,2.1,26.3,404.3,0.5,4.7,816.7,830.0,144.2,1134.6,50.0,2.6,466.9,1317.8,20.5,2071.8,104.5,25.0,242.8,8.2,1081.9,2.7,19.0,0.9,12.1,84.6,8259.9,9.0,28.6,46.4,59.7,325.6,24.9,48.1,213.3,1.1,3021.2,4.1,5.3,90.3,48.2,55.2,4.9,136.5,595.8,9.6,193.9,538.5,96.2,5.4,321.8,77.7,12.1,0.3,29771.1,1666.1,208.2,272.9,5.2,11.0,56.3,8.6,145.3,23.7,50.6,1737.7,4.5,27.3,174.2,1.7,7.1,63.4,122.3,13.3,2.6,0.5,731.3,498.3,43.9,0.6,1102.1,0.3,130.2,1.9,304.9,18.0,0.4,188.5,1113.3,683.7,25.3,335.3,16.4,8.0,34.8,1351.2,10564.8,6.6,7.6,4867.3,26.6,133.2,29.3,98.0,694.5,22.8,9.9,2.3,60.6,3.4,14.0,160.7,327.2,55.4,392.0,6.4,655.8,4.4,3.4,1.2,6.9,1177.9,699.1,644.8,47.5,74.4,1472.4,1.2,36.7,15.9,8.4,103.0,165.4,155.3,1.2,23.9,294.5,2.5,23.9,158.1,61.8,1446.8,55.2,11.7,74.0,1463.7,549.8,4.8,250.5,94.7,375.6,486.3,507.7,475.7,,4,3,4,4,3,3,1,1,3,3,3,4,3,1,1,1,4,4,4,4,4,1,3,3,4,4,4,4,1,4,4,4,1,2,1,4,4,1,4,1,1,1,1,4,4,1,4,3,3,3,3,4,4,1,4,3,1,1,4,4,3,1,4,3,3,4,4,3,3,4,1,1,2,4,3,3,1,1,1,3,1,3,1,4,1,1,4,1,4,4,4,4,1,1,4,4,3,3,4,1,4,1,1,4,3,3,4,4,4,4,1,1,3,4,4,1,3,4,1,4,3,3,1,4,3,3,1,1,1,1,4,3,4,1,4,1,1,1,4,4,3,4,1,3,4,1,4,1,1,4,3,3,1,4,4,1,4,3,3,4,1,4,1,4,1,1,3,1,4,4,4,4,,,,,,,
